11122233344|28|12|2025|0|46|15|4|8,45,6;8,45,6;8,47,8;8,45,10;6,50,8;6,52,8;6,50,12;5,25,8;5,25,10;5,25,12;5,22,8;4,30,8;4,30,8;4,30,10;4,32,6
11122233344|31|12|2025|1|3|8|2|13,42,10;13,45,10;13,45,12;13,45,6;14,92,10;14,87,8;14,92,6;14,92,10
11122233344|2|1|2026|0|58|11|3|18,10,12;18,10,12;18,10,10;18,10,6;5,25,12;5,25,12;5,25,6;4,30,10;4,30,12;4,32,6;4,30,12
11122233344|4|1|2026|1|0|9|3|3,17,8;3,17,12;3,17,12;8,45,8;8,45,10;8,45,12;7,52,6;7,55,6;7,55,8
11122233344|8|1|2026|1|12|15|4|12,40,8;12,40,10;12,40,12;12,40,10;14,90,10;14,92,12;14,92,12;22,0,10;22,0,10;22,0,12;22,0,12;23,0,8;23,0,8;23,0,12;23,0,8
11122233344|13|1|2026|1|12|9|3|17,10,6;17,10,10;17,10,12;21,30,12;21,27,8;21,30,8;20,25,10;20,25,12;20,25,10
11122233344|18|1|2026|0|59|14|4|3,17,12;3,17,6;3,17,10;2,47,6;2,47,10;2,47,8;21,30,8;21,27,6;21,30,12;21,30,8;23,0,8;23,0,8;23,0,12;23,0,10
11122233344|22|1|2026|1|4|12|3|7,55,10;7,55,12;7,55,12;7,55,8;4,32,6;4,30,10;4,30,10;4,30,12;5,22,6;5,25,12;5,25,10;5,25,8
11122233344|26|1|2026|1|8|6|2|14,90,6;14,90,12;14,87,10;23,0,6;23,0,10;23,0,10
11122233344|31|1|2026|1|15|7|2|16,12,10;16,12,12;16,12,10;16,12,10;5,25,6;5,25,8;5,25,12
11122233344|4|2|2026|0|49|7|2|2,47,10;2,47,10;2,47,8;2,47,10;7,55,12;7,55,10;7,55,6
11122233344|6|2|2026|1|15|16|4|11,47,12;11,47,8;11,50,6;11,50,12;22,0,6;22,0,10;22,0,8;22,0,12;23,0,8;23,0,10;23,0,6;23,0,10;22,0,6;22,0,12;22,0,10;22,0,8
11122233344|8|2|2026|1|6|9|3|15,35,10;15,35,8;15,35,8;17,10,8;17,10,8;17,10,8;21,30,8;21,30,10;21,30,6
11122233344|10|2|2026|0|47|14|4|1,52,12;1,55,6;1,55,10;19,30,8;19,32,6;19,30,10;20,25,6;20,22,12;20,25,12;20,25,12;23,0,6;23,0,6;23,0,10;23,0,8
11122233344|13|2|2026|1|12|14|4|8,45,6;8,45,8;8,45,8;8,45,12;7,55,6;7,55,10;7,55,10;7,55,12;5,22,6;5,22,6;5,25,10;4,30,10;4,30,12;4,30,12
11122233344|15|2|2026|0|45|6|2|13,42,12;13,42,6;13,45,10;11,50,8;11,50,6;11,47,10
11122233344|18|2|2026|0|45|16|4|17,10,6;17,10,8;17,10,12;17,10,10;16,12,6;16,12,8;16,10,6;16,12,10;4,30,12;4,30,12;4,30,6;4,30,6;5,25,12;5,25,10;5,22,12;5,25,6
11122233344|21|2|2026|0|47|18|5|1,52,12;1,55,8;1,55,10;1,52,6;3,17,6;3,17,12;3,17,12;3,17,12;7,55,8;7,55,12;7,55,10;8,45,6;8,45,12;8,45,12;23,0,10;23,0,8;23,0,10;23,0,8
11122233344|23|2|2026|0|59|15|4|11,47,8;11,50,6;11,47,12;22,0,12;22,0,10;22,0,10;22,0,8;23,0,6;23,0,12;23,0,12;23,0,10;23,0,6;23,0,10;23,0,6;23,0,10
11122233344|28|2|2026|0|57|10|3|15,35,12;15,35,6;15,35,8;20,25,8;20,25,12;20,22,10;20,25,6;19,30,12;19,32,8;19,30,10
11122233344|5|3|2026|1|4|17|5|3,17,8;3,17,8;3,17,10;3,17,12;1,55,6;1,55,12;1,55,10;19,30,6;19,30,12;19,30,6;20,25,8;20,25,12;20,22,8;20,22,10;23,0,6;23,0,10;23,0,8
11122233344|10|3|2026|0|56|6|2|6,52,8;6,52,10;6,52,12;4,30,10;4,32,12;4,32,8
11122233344|15|3|2026|1|11|7|2|11,50,8;11,50,8;11,50,6;11,50,10;12,40,6;12,40,8;12,40,8
11122233344|20|3|2026|0|52|12|3|16,12,8;16,12,6;16,12,6;16,12,6;5,25,8;5,22,12;5,25,8;5,25,12;4,30,6;4,30,8;4,32,12;4,30,10
11122233344|24|3|2026|0|47|8|2|1,52,12;1,55,6;1,55,8;1,55,10;7,52,10;7,52,12;7,52,6;7,55,10
11122233344|26|3|2026|0|55|14|4|12,40,10;12,40,6;12,40,10;12,40,10;9,62,8;9,62,12;9,62,12;9,62,8;23,0,12;23,0,6;23,0,10;22,0,6;22,0,8;22,0,6
11122233344|30|3|2026|0|54|13|4|18,10,10;18,10,10;18,10,12;16,12,12;16,12,8;16,12,12;16,12,10;21,30,6;21,30,8;21,30,10;23,0,6;23,0,10;23,0,10
11122233344|4|4|2026|0|45|14|4|1,55,12;1,55,6;1,52,12;1,55,8;2,47,12;2,47,6;2,47,10;20,25,6;20,25,12;20,25,10;20,25,6;19,30,12;19,30,10;19,30,6
11122233344|7|4|2026|1|10|11|3|8,45,10;8,45,12;8,45,8;8,45,12;7,55,12;7,55,10;7,55,6;5,25,8;5,25,8;5,25,8;5,25,8
11122233344|10|4|2026|1|5|8|2|12,40,8;12,40,6;12,40,12;12,42,12;23,0,12;23,0,6;23,0,8;23,0,10
11122233344|12|4|2026|0|47|13|4|18,10,6;18,10,8;18,10,8;17,10,8;17,10,10;17,10,10;17,10,10;4,30,6;4,30,8;4,30,8;5,25,10;5,25,6;5,25,6
11122233344|14|4|2026|0|52|15|4|3,17,10;3,17,12;3,17,6;3,17,8;1,55,12;1,52,8;1,55,10;1,55,10;8,45,10;8,45,6;8,45,12;8,45,12;6,50,6;6,52,12;6,52,12
11122233344|17|4|2026|0|56|11|3|13,45,10;13,45,6;13,45,12;13,45,8;11,47,10;11,47,12;11,47,6;11,50,12;22,0,10;22,0,10;22,0,12
11122233344|19|4|2026|1|10|9|3|15,35,12;15,35,10;15,35,6;17,10,12;17,10,10;17,10,10;20,22,12;20,25,6;20,22,10
11122233344|24|4|2026|1|6|18|5|1,55,12;1,55,10;1,55,6;1,55,6;3,17,6;3,17,10;3,17,8;3,17,12;21,30,12;21,27,8;21,27,6;20,22,10;20,25,12;20,25,12;23,0,6;23,0,8;23,0,8;23,0,10
11122233344|29|4|2026|0|52|16|4|7,55,8;7,55,10;7,55,8;7,55,10;6,52,12;6,52,10;6,52,10;6,50,12;5,25,8;5,25,10;5,25,6;5,25,12;4,30,8;4,30,10;4,32,10;4,30,8
11122233344|1|5|2026|1|5|8|2|14,90,12;14,87,8;14,87,8;14,90,12;22,0,8;22,0,10;22,0,10;22,0,10
11122233344|3|5|2026|1|13|7|2|16,12,6;16,12,12;16,12,8;4,32,6;4,30,6;4,32,10;4,30,12
11122233344|6|5|2026|0|46|14|4|2,47,6;2,47,10;2,47,8;2,47,12;1,55,6;1,55,6;1,52,8;1,55,8;7,55,8;7,55,10;7,55,10;23,0,10;23,0,10;23,0,8
11122233344|8|5|2026|0|48|14|4|11,47,8;11,47,8;11,47,12;11,50,10;10,145,12;10,145,8;10,145,6;10,142,10;23,0,6;23,0,6;23,0,8;22,0,8;22,0,10;22,0,12
11122233344|11|5|2026|1|8|17|5|15,35,12;15,35,10;15,35,12;15,35,6;17,10,6;17,10,6;17,10,6;19,32,12;19,30,12;19,30,8;20,25,12;20,25,12;20,25,8;20,25,10;23,0,8;23,0,12;23,0,8
11122233344|14|5|2026|0|57|9|3|1,55,10;1,52,8;1,55,6;20,25,12;20,25,6;20,25,6;21,30,12;21,30,6;21,30,6
11122233344|19|5|2026|1|7|10|3|8,45,10;8,45,10;8,45,8;4,30,10;4,30,8;4,30,12;23,0,6;23,0,10;23,0,12;23,0,10
11122233344|24|5|2026|0|47|7|2|10,140,8;10,142,8;10,145,6;10,142,12;11,47,10;11,47,6;11,50,10
11122233344|27|5|2026|0|45|16|4|17,10,10;17,10,6;17,10,8;17,10,6;4,32,8;4,30,8;4,30,10;4,30,10;5,25,12;5,25,12;5,25,10;5,25,10;22,0,12;22,0,6;22,0,8;22,0,8
11122233344|31|5|2026|0|46|13|4|2,47,10;2,47,12;2,50,12;2,47,10;1,52,12;1,52,6;1,55,6;7,55,12;7,52,8;7,52,8;22,0,8;22,0,12;22,0,10
22233344455|1|6|2023|0|47|14|4|1,95,10;1,90,12;1,97,8;1,92,6;3,32,10;3,35,10;3,35,6;19,55,12;19,52,8;19,52,6;19,52,6;21,47,12;21,47,6;21,47,8
22233344455|5|6|2023|0|58|13|4|8,72,6;8,77,10;8,80,6;8,75,10;7,100,8;7,97,12;7,100,10;4,52,12;4,52,10;4,52,8;23,0,10;23,0,6;23,0,6
22233344455|7|6|2023|1|2|4|1|11,90,10;11,82,10;11,87,12;11,85,10
22233344455|11|6|2023|1|6|14|4|16,22,8;16,22,8;16,22,10;17,17,6;17,20,12;17,17,10;17,17,6;4,52,12;4,50,6;4,52,6;5,47,6;5,45,12;5,47,8;5,45,8
22233344455|15|6|2023|0|54|11|3|1,92,10;1,95,12;1,97,10;7,100,12;7,97,8;7,95,8;7,92,12;8,80,12;8,77,10;8,75,12;8,77,8
22233344455|18|6|2023|1|11|12|3|12,72,12;12,75,8;12,70,10;12,72,12;22,0,6;22,0,8;22,0,8;22,0,6;23,0,8;23,0,12;23,0,10;23,0,6
22233344455|22|6|2023|0|58|15|4|16,22,6;16,22,12;16,22,12;16,22,10;17,17,8;17,20,10;17,17,6;19,55,10;19,55,12;19,50,6;19,50,8;20,42,12;20,45,8;20,42,6;20,42,10
22233344455|23|6|2023|1|14|7|2|3,35,12;3,32,6;3,32,12;3,32,10;20,45,6;20,40,10;20,42,8
22233344455|25|6|2023|0|56|8|2|8,75,12;8,77,8;8,77,12;8,75,8;5,45,12;5,42,8;5,45,6;5,45,8
22233344455|28|6|2023|0|52|7|2|12,72,12;12,72,10;12,70,12;12,72,10;23,0,8;23,0,10;23,0,6
22233344455|1|7|2023|1|3|11|3|16,22,12;16,22,8;16,22,12;4,50,10;4,55,6;4,55,6;4,52,8;5,47,12;5,45,12;5,45,12;5,45,6
22233344455|2|7|2023|1|12|11|3|2,87,12;2,87,6;2,87,10;7,95,6;7,97,12;7,95,12;7,92,8;23,0,6;23,0,12;23,0,10;23,0,10
22233344455|3|7|2023|0|52|11|3|9,117,8;9,127,8;9,127,10;9,122,8;10,280,10;10,260,10;10,277,6;10,257,12;23,0,10;23,0,8;23,0,8
22233344455|5|7|2023|0|46|15|4|16,22,12;16,22,6;16,22,10;16,22,10;17,20,10;17,20,6;17,20,12;17,20,10;20,45,12;20,42,12;20,45,12;19,52,10;19,52,8;19,52,12;19,55,6
22233344455|6|7|2023|0|45|11|3|1,92,8;1,100,10;1,92,10;1,92,10;3,32,8;3,32,10;3,35,8;3,32,6;20,40,12;20,40,8;20,42,12
22233344455|7|7|2023|0|56|14|4|6,87,6;6,82,10;6,90,8;7,97,8;7,97,8;7,92,6;7,97,8;5,45,8;5,45,8;5,47,12;5,47,6;23,0,8;23,0,6;23,0,12
22233344455|11|7|2023|1|0|6|2|10,260,10;10,275,6;10,275,10;14,152,8;14,155,10;14,155,8
22233344455|15|7|2023|1|10|11|3|16,22,12;16,22,8;16,22,6;16,22,6;4,50,6;4,55,12;4,52,12;5,47,6;5,45,8;5,45,10;5,42,8
22233344455|17|7|2023|0|46|15|4|2,82,6;2,90,6;2,85,6;1,97,8;1,92,8;1,97,8;1,95,10;8,75,8;8,77,10;8,77,6;8,77,6;7,97,10;7,95,10;7,97,6;7,95,10
22233344455|21|7|2023|1|2|7|2|11,82,6;11,82,6;11,82,12;23,0,12;23,0,8;23,0,8;23,0,6
22233344455|25|7|2023|0|54|8|2|17,17,6;17,20,6;17,20,6;17,17,6;20,40,12;20,45,10;20,42,12;20,40,8
22233344455|28|7|2023|1|7|9|3|2,87,8;2,82,12;2,82,10;21,50,6;21,50,12;21,50,10;20,42,8;20,42,6;20,45,8
22233344455|31|7|2023|0|55|8|2|6,85,6;6,87,8;6,87,12;6,82,6;5,47,8;5,45,10;5,47,12;5,47,10
22233344455|4|8|2023|0|47|7|2|10,275,6;10,257,8;10,265,10;9,117,10;9,130,8;9,122,12;9,120,6
22233344455|6|8|2023|1|13|14|4|15,65,6;15,67,10;15,67,8;15,62,12;18,20,8;18,17,6;18,20,8;18,17,6;4,50,12;4,52,6;4,52,10;5,42,6;5,45,12;5,47,6
22233344455|9|8|2023|1|5|11|3|1,97,12;1,95,12;1,97,8;1,95,8;6,85,8;6,82,8;6,87,12;6,85,12;8,72,12;8,72,8;8,77,8
22233344455|10|8|2023|1|14|14|4|14,150,8;14,145,8;14,145,10;14,145,12;11,87,8;11,90,6;11,82,8;11,82,6;23,0,12;23,0,10;23,0,8;22,0,8;22,0,10;22,0,10
22233344455|11|8|2023|1|7|9|3|16,22,6;16,22,8;16,22,12;17,17,8;17,20,10;17,20,10;20,40,8;20,45,10;20,45,10
22233344455|15|8|2023|0|55|11|3|2,87,12;2,87,8;2,87,10;2,82,8;20,42,10;20,40,6;20,45,12;20,45,6;19,52,8;19,52,6;19,55,8
22233344455|16|8|2023|0|54|11|3|7,95,10;7,92,6;7,95,6;7,97,6;4,52,12;4,55,12;4,52,12;4,52,12;5,47,8;5,42,6;5,47,6
22233344455|17|8|2023|0|48|11|3|11,82,6;11,85,6;11,85,12;11,87,12;9,125,12;9,117,6;9,120,8;22,0,10;22,0,10;22,0,10;22,0,8
22233344455|18|8|2023|0|49|14|4|18,20,12;18,17,6;18,17,10;18,20,12;15,65,12;15,65,10;15,62,12;5,45,12;5,45,12;5,42,12;22,0,10;22,0,8;22,0,10;22,0,6
22233344455|19|8|2023|0|49|9|3|3,32,12;3,35,12;3,35,12;8,75,6;8,75,6;8,77,8;7,100,12;7,92,8;7,100,8
22233344455|20|8|2023|0|46|12|3|9,120,6;9,117,12;9,125,10;9,122,6;12,67,8;12,67,6;12,75,6;12,72,10;22,0,10;22,0,12;22,0,12;22,0,12
22233344455|22|8|2023|0|50|16|4|18,20,6;18,20,10;18,20,6;18,17,10;15,65,12;15,70,6;15,70,8;15,62,12;19,50,12;19,52,6;19,50,8;19,55,12;20,45,10;20,45,8;20,40,12;20,40,6
22233344455|24|8|2023|1|8|8|2|1,97,10;1,95,12;1,95,6;1,97,8;19,52,12;19,50,12;19,52,10;19,52,10
22233344455|25|8|2023|1|3|10|3|6,90,8;6,87,10;6,87,6;7,95,8;7,97,6;7,92,10;4,52,12;4,55,12;4,50,12;4,52,12
22233344455|26|8|2023|1|12|4|1|13,85,10;13,82,6;13,85,10;13,90,10
22233344455|29|8|2023|1|15|12|3|17,20,8;17,20,12;17,20,10;17,20,12;15,67,8;15,65,8;15,67,12;15,70,10;4,55,8;4,52,12;4,50,10;4,52,8
22233344455|1|9|2023|1|9|10|3|1,95,10;1,95,6;1,95,6;1,95,8;6,90,12;6,85,12;6,82,8;7,100,10;7,95,12;7,92,8
22233344455|2|9|2023|0|52|12|4|11,87,8;11,85,8;11,85,6;10,270,12;10,265,12;10,262,6;22,0,10;22,0,6;22,0,10;23,0,6;23,0,6;23,0,8
22233344455|5|9|2023|1|0|18|5|16,25,12;16,22,10;16,22,8;16,22,12;15,67,8;15,70,12;15,62,8;15,67,8;21,50,8;21,45,6;21,47,10;20,42,6;20,42,6;20,40,6;22,0,12;22,0,12;22,0,6;22,0,10
22233344455|7|9|2023|0|56|6|2|3,32,10;3,32,8;3,32,6;20,42,6;20,42,8;20,45,8
22233344455|11|9|2023|0|55|14|4|6,82,6;6,90,12;6,82,6;8,77,6;8,80,8;8,75,10;4,52,6;4,55,6;4,55,10;4,55,10;5,47,6;5,47,6;5,42,8;5,47,8
22233344455|14|9|2023|0|48|7|2|13,85,10;13,82,12;13,85,12;11,87,12;11,87,8;11,82,6;11,90,8
22233344455|18|9|2023|1|1|15|4|18,20,12;18,17,12;18,20,6;15,67,6;15,67,8;15,70,10;15,67,6;5,47,8;5,45,12;5,42,6;5,42,8;4,55,8;4,50,12;4,52,10;4,55,6
22233344455|20|9|2023|1|7|11|3|2,82,12;2,85,6;2,90,6;2,82,12;1,95,6;1,97,10;1,100,8;7,100,10;7,97,8;7,97,10;7,95,12
22233344455|23|9|2023|1|9|11|3|9,125,10;9,125,6;9,127,12;9,117,12;14,150,8;14,147,12;14,147,8;22,0,6;22,0,12;22,0,6;22,0,6
22233344455|27|9|2023|1|11|11|3|16,22,12;16,25,8;16,22,8;16,22,8;18,17,10;18,20,12;18,20,8;21,47,10;21,50,12;21,50,8;21,47,10
22233344455|30|9|2023|0|45|8|2|1,100,8;1,100,8;1,95,10;1,97,10;21,47,12;21,47,10;21,50,12;21,50,6
22233344455|4|10|2023|1|8|6|2|6,90,10;6,82,6;6,87,10;4,52,6;4,52,12;4,50,8
22233344455|8|10|2023|0|45|4|1|13,87,6;13,90,12;13,85,10;13,90,6
22233344455|11|10|2023|0|49|6|2|18,20,8;18,17,8;18,20,6;5,47,6;5,45,12;5,45,10
22233344455|13|10|2023|0|45|17|5|1,97,10;1,95,10;1,92,10;2,90,6;2,87,8;2,85,12;8,75,8;8,77,10;8,75,8;6,90,6;6,82,10;6,85,8;6,90,10;23,0,6;23,0,12;23,0,10;23,0,10
22233344455|16|10|2023|1|10|13|4|12,70,6;12,72,8;12,72,8;9,127,8;9,125,12;9,125,6;9,127,8;22,0,12;22,0,10;22,0,6;23,0,6;23,0,6;23,0,8
22233344455|19|10|2023|1|15|11|3|16,22,6;16,22,6;16,22,6;16,22,6;20,42,6;20,42,10;20,42,10;21,47,6;21,47,8;21,45,12;21,50,10
22233344455|21|10|2023|0|54|10|3|3,32,6;3,32,12;3,32,6;2,82,10;2,82,8;2,82,8;2,87,10;21,45,6;21,50,12;21,47,6
22233344455|22|10|2023|1|8|18|5|6,85,6;6,90,10;6,85,10;8,77,8;8,77,10;8,77,12;8,75,10;5,47,12;5,45,10;5,42,10;4,52,10;4,55,12;4,52,8;4,52,6;22,0,8;22,0,8;22,0,10;22,0,6
22233344455|23|10|2023|0|56|4|1|13,87,8;13,90,10;13,85,12;13,87,8
22233344455|27|10|2023|0|52|7|2|17,17,6;17,20,8;17,20,8;5,42,8;5,47,12;5,47,6;5,45,12
22233344455|28|10|2023|0|52|14|4|2,85,12;2,90,6;2,90,10;2,82,10;1,95,8;1,95,12;1,95,6;1,95,12;8,77,10;8,77,10;8,75,12;23,0,8;23,0,12;23,0,8
22233344455|29|10|2023|0|50|10|3|10,270,12;10,275,6;10,265,12;14,147,8;14,155,12;14,145,6;14,147,8;22,0,6;22,0,8;22,0,6
22233344455|1|11|2023|1|14|7|2|18,20,8;18,20,12;18,20,8;18,17,12;21,50,8;21,47,10;21,47,10
22233344455|5|11|2023|1|14|14|4|1,97,6;1,92,6;1,100,6;1,92,8;20,45,12;20,42,10;20,45,12;19,55,12;19,55,12;19,52,6;22,0,8;22,0,10;22,0,12;22,0,8
22233344455|6|11|2023|0|48|15|4|8,77,6;8,77,12;8,77,10;7,95,8;7,95,10;7,92,12;7,95,10;4,52,12;4,52,12;4,50,12;4,50,10;5,47,12;5,47,6;5,47,12;5,47,8
22233344455|8|11|2023|1|4|6|2|11,82,6;11,87,8;11,85,12;13,82,8;13,85,6;13,87,12
22233344455|11|11|2023|1|14|13|4|16,22,8;16,22,6;16,22,6;5,42,10;5,47,10;5,47,12;4,52,6;4,55,10;4,52,10;23,0,10;23,0,8;23,0,8;23,0,12
22233344455|15|11|2023|1|0|7|2|2,85,10;2,90,10;2,90,10;7,100,12;7,97,10;7,100,12;7,97,6
22233344455|16|11|2023|0|52|10|3|9,130,6;9,125,10;9,120,6;9,122,10;12,72,8;12,70,10;12,70,10;22,0,8;22,0,12;22,0,8
22233344455|18|11|2023|1|12|11|3|16,22,6;16,22,6;16,22,12;16,22,6;15,65,10;15,65,10;15,65,10;15,65,8;19,52,12;19,52,6;19,52,12
22233344455|20|11|2023|0|48|20|5|1,95,10;1,95,10;1,92,10;1,92,12;2,85,12;2,85,12;2,87,10;2,85,12;21,47,8;21,50,8;21,50,10;21,50,12;19,50,8;19,52,6;19,50,12;19,50,10;22,0,10;22,0,10;22,0,6;22,0,12
22233344455|22|11|2023|0|58|10|3|6,85,10;6,87,10;6,85,12;6,82,8;5,47,10;5,45,12;5,47,12;4,52,10;4,52,8;4,55,10
22233344455|26|11|2023|0|49|8|2|9,120,10;9,125,12;9,120,12;9,127,10;22,0,12;22,0,8;22,0,8;22,0,6
22233344455|28|11|2023|1|2|16|4|15,67,6;15,67,6;15,62,8;15,62,12;18,17,10;18,20,8;18,17,8;18,17,10;5,47,12;5,47,10;5,45,8;5,47,8;22,0,12;22,0,10;22,0,10;22,0,12
22233344455|30|11|2023|0|54|12|3|2,82,8;2,85,12;2,85,12;2,90,12;7,90,12;7,97,8;7,97,10;7,92,12;8,75,12;8,77,8;8,75,12;8,77,10
22233344455|3|12|2023|0|51|10|3|10,270,10;10,272,12;10,257,6;10,257,6;9,130,10;9,120,12;9,127,8;22,0,8;22,0,6;22,0,12
22233344455|6|12|2023|1|12|14|4|17,17,12;17,17,12;17,17,10;16,22,6;16,25,8;16,22,12;16,22,6;20,42,6;20,42,8;20,42,10;19,50,6;19,52,6;19,50,10;19,50,6
22233344455|8|12|2023|1|7|13|4|1,95,8;1,90,6;1,95,12;20,42,6;20,42,12;20,40,10;19,50,8;19,52,6;19,50,8;23,0,10;23,0,12;23,0,8;23,0,6
22233344455|12|12|2023|1|9|13|4|8,77,12;8,75,8;8,77,10;8,77,10;6,82,8;6,85,10;6,85,12;4,55,12;4,52,6;4,52,10;5,45,6;5,47,12;5,45,12
22233344455|14|12|2023|0|46|6|2|11,82,6;11,82,8;11,82,6;12,67,8;12,67,12;12,72,10
22233344455|17|12|2023|1|2|7|2|15,65,6;15,65,12;15,67,6;4,52,6;4,55,6;4,55,6;4,50,8
22233344455|21|12|2023|1|14|6|2|1,95,12;1,97,10;1,97,12;8,75,8;8,77,10;8,77,12
22233344455|24|12|2023|0|46|14|4|13,87,8;13,85,10;13,85,12;13,85,12;11,87,10;11,87,8;11,90,10;23,0,10;23,0,8;23,0,8;22,0,6;22,0,10;22,0,8;22,0,6
22233344455|28|12|2023|1|10|19|5|16,22,8;16,22,10;16,22,8;15,67,6;15,67,10;15,62,12;15,62,6;20,42,12;20,42,6;20,45,8;20,45,6;19,50,6;19,52,8;19,52,8;19,50,12;23,0,6;23,0,8;23,0,12;23,0,10
22233344455|1|1|2024|0|58|9|3|1,95,10;1,92,12;1,97,8;19,52,8;19,52,8;19,52,8;20,40,12;20,42,6;20,40,12
22233344455|4|1|2024|0|54|17|5|6,87,12;6,82,8;6,82,10;6,82,6;7,97,8;7,100,8;7,100,10;4,52,6;4,52,12;4,50,8;5,45,10;5,45,8;5,47,6;23,0,6;23,0,10;23,0,8;23,0,6
22233344455|6|1|2024|1|12|7|2|9,117,10;9,125,10;9,127,6;12,75,12;12,70,12;12,72,6;12,75,12
22233344455|7|1|2024|1|14|14|4|16,22,8;16,22,10;16,22,10;16,22,10;4,52,12;4,55,6;4,55,10;5,42,12;5,47,6;5,47,8;23,0,8;23,0,8;23,0,12;23,0,10
22233344455|10|1|2024|0|56|14|4|3,32,8;3,32,8;3,32,8;1,92,6;1,92,8;1,97,10;1,100,12;8,75,10;8,72,8;8,72,8;8,72,10;22,0,8;22,0,8;22,0,6
22233344455|11|1|2024|1|4|15|4|10,265,8;10,257,6;10,265,6;10,277,12;13,87,8;13,87,6;13,82,12;23,0,10;23,0,12;23,0,8;23,0,12;22,0,6;22,0,12;22,0,10;22,0,12
22233344455|12|1|2024|0|59|11|3|18,20,6;18,20,6;18,17,12;18,17,10;19,52,12;19,52,6;19,52,8;19,52,12;21,50,6;21,47,8;21,47,10
22233344455|13|1|2024|0|58|10|3|2,87,6;2,82,12;2,87,6;20,45,8;20,42,12;20,40,8;20,45,8;23,0,8;23,0,8;23,0,6
